,address,adm-fees,garage-places,price,rooms,square-foot,neighborhood,city,latitude,longitude,rand
1952,"Rua Odilon Braga, 567 ",1530.0,2,1644428.0,5,300, Anchieta, Belo Horizonte ,-19.9524463,-43.9223112,0.7459153775560049
1953,"Rua José Ferreira Cascão, 40 ",1.0,5,6815087.0,4,465, Belvedere, Belo Horizonte ,-19.9787549,-43.9444515,0.45392754827648274
1954,Rua São Julião ,500.0,2,752390.0,4,140, Nova Floresta, Belo Horizonte ,-19.8955896,-43.9350983,0.5752257536183143
1955,"Rua Rio de Janeiro, 888 ",600.0,--,414670.0,2,94, Centro, Belo Horizonte ,-19.9150685,-43.9375314,0.6808518007002482
1956,"Rua Doutor Cinyras Ladeira, 135 ",,2,809361.0,3,200, Heliópolis, Belo Horizonte ,-19.842733,-43.937273,0.7298642943568914
1957,"Rua dos Otoni, 310 ",1100.0,2,1326792.0,3,106, Santa Efigênia, Belo Horizonte ,-19.86409,-43.9327907,0.43786271801564813
1958,"Rua Rubens Caporali Ribeiro, 800 ",1.0,50,9812482.0,1,4000, Buritis, Belo Horizonte ,-19.9813444,-43.9764845,0.5440959052896174
1959,"Rua São Paulo, 2174 ",600.0,2,1313272.0,1,83, Lourdes, Belo Horizonte ,-19.914782,-43.9388011,0.22454730844117665
1960,"Avenida do Contorno, 3257 ",,18,72182.0,--,3000, Santa Efigênia, Belo Horizonte ,-19.9156428,-43.9453796,0.1048805233168616
1961,Rua Itapoã ,,1,526307.0,3,120, Pindorama, Belo Horizonte ,-19.8025366,-44.0251495,0.9615136572688744
1962,"Rua Chicago, 0 ",2200.0,4,2609453.0,4,158, Sion, Belo Horizonte ,-19.9533011,-43.9330402,0.345449703908857
1963,Rua Montes Claros ,200.0,1,634029.0,3,97, Anchieta, Belo Horizonte ,-19.9434371,-43.9342094,0.7412808900895246
1964,Avenida Augusto de Lima ,417.0,--,325774.0,2,64, Centro, Belo Horizonte ,-19.9230616,-43.9441556,0.6347868375712138
1965,"Avenida Augusto de Lima, 444 ",500.0,--,583784.0,3,105, Centro, Belo Horizonte ,-19.9230616,-43.9441556,0.22661488835229793
1966,"Avenida Raja Gabaglia, 4000 ",,1,210955.0,--,27, Estoril, Belo Horizonte ,-19.9364152,-43.9533964,0.719711877028376
1967,Avenida Senador José Augusto ,1070.0,3,1567061.0,4,126, Buritis, Belo Horizonte ,-19.9812868,-43.978411,0.19329563632763003
1968,Rua Padre Willian Silva ,,2,905261.0,4,108, Planalto, Belo Horizonte ,-19.8279808,-43.9547206,0.9113299131835828
1969,"Rua Engenheiro Walter Kurrle, 51 ",,3,2302852.0,2,175, Belvedere, Belo Horizonte ,-19.9777773,-43.9433639,0.5142575243374597
1970,"Rua Gonçalves Dias, 865 ",1.0,6,10983243.0,4,506, Funcionários, Belo Horizonte ,-19.9311846,-43.9376407,0.8162919457935601
1971,Rua Marlene Mendes Pereira ,140.0,--,184891.0,2,46, Céu Azul, Belo Horizonte ,-19.8201357,-44.0042123,0.5557039131328263
1972,Rua Gustavo Ladeira ,400.0,1,512581.0,3,103, Paquetá, Belo Horizonte ,-19.8798769,-43.9917158,0.9204773803558659
1973,"Rua Rio Grande do Sul, 1531 ",2160.0,4,3665960.0,3,438, Santo Agostinho, Belo Horizonte ,-19.9227162,-43.946463,0.4204362052325247
1974,"Avenida Artur Bernardes, 500 ",500.0,1,473289.0,3,95, Santa Lúcia, Belo Horizonte ,-19.9545898,-43.9465102,0.26879461342020805
1975,Rua Níquel ,1.0,4,2955302.0,4,289, Serra, Belo Horizonte ,-19.9410888,-43.9171343,0.1520831080502667
1976,"Rua Rio Espera, 491 ",316.0,2,412246.0,2,70, Carlos Prates, Belo Horizonte ,-19.9164087,-43.9593959,0.7784544873640502
1977,Rua Sílvio de Oliveira Martins ,590.0,3,610953.0,3,227, Buritis, Belo Horizonte ,-19.9738876,-43.9697931,0.5274174022684057
1978,Rua Fidélis Martins ,450.0,2,428206.0,2,62, Buritis, Belo Horizonte ,-19.9680426,-43.9707378,0.2685668769708024
1979,"Rua Ceará, 1838 ",1020.0,2,1333425.0,3,102, Savassi, Belo Horizonte ,-19.921286,-43.9253997,0.5949959233881765
1980,"Rua Dona Queridinha, 290 ",,4,1870924.0,5,360, Itapoã, Belo Horizonte ,-19.837092,-43.9623659,0.3389353081870061
1981,Rua Engenheiro Aluísio Rocha ,650.0,2,849983.0,4,118, Buritis, Belo Horizonte ,-19.9762877,-43.9693919,0.33311114947892917
1982,"Vila da Serra, Nova Lima ",4256.0,5,5695262.0,4,421,,Belo Horizonte,-19.980007,-43.9412343,0.16717972868794273
1983,Rua dos Guaranis ,511.0,--,389229.0,2,68, Centro, Belo Horizonte ,-19.9149338,-43.942013,0.12083418077095387
1984,Rua Cassiporé ,500.0,1,744145.0,3,135, Anchieta, Belo Horizonte ,-19.9499745,-43.9281081,0.4483778398729653
1985,Avenida do Contorno ,860.0,2,1054056.0,3,102, Funcionários, Belo Horizonte ,-19.9156428,-43.9453796,0.21335877429663486
1986,Rua Professor Arduino Bolivar ,260.0,--,346519.0,3,99, Santo Antônio, Belo Horizonte ,-19.9438548,-43.9459696,0.5506279983829916
1987,"Avenida do Contorno, 6928 ",,5,17332474.0,--,1100, Lourdes, Belo Horizonte ,-19.9156428,-43.9453796,0.5549826635158471
1988,Rua Hematita ,250.0,2,459620.0,3,110, Caiçaras, Belo Horizonte ,-19.9090382,-43.9700512,0.07517660148416538
1989,Rua Zurick ,350.0,2,419099.0,3,95, Nova Suíssa, Belo Horizonte ,-19.9306061,-43.9811662,0.9742551264861373
1990,"Rua Passa Tempo, 10 ",200.0,1,409868.0,3,85, Carmo, Belo Horizonte ,-19.9458256,-43.9307955,0.7105240844647354
1991,Rua Bernardo Guimarães ,3218.0,6,7263303.0,4,432, Santo Agostinho, Belo Horizonte ,-19.927333,-43.9477878,0.529052941589428
1992,Rua Romualdo Lopes Cançado ,350.0,2,431532.0,3,90, Castelo, Belo Horizonte ,-19.892247,-43.9962789,0.06492142231759712
1993,"Rua Líbero Leone, 130 ",720.0,2,582547.0,3,80, Buritis, Belo Horizonte ,-19.9743233,-43.963421,0.31158788541109017
1994,Rua Padre Leopoldo Mertens ,,--,741032.0,--,500, São Francisco, Belo Horizonte ,-19.8714273,-43.954594,0.8565130407055899
1995,Rua Matipó ,350.0,2,2435.0,2,80, Santo Antônio, Belo Horizonte ,-19.9473515,-43.9434703,0.06871229556400582
1996,Avenida Raja Gabaglia ,,3,1028197.0,--,100, Luxemburgo, Belo Horizonte ,-19.9364152,-43.9533964,0.8183548139970596
1997,Rua Bolivar Mineiro ,320.0,2,568942.0,3,89, Dona Clara, Belo Horizonte ,-19.8597149,-43.9436186,0.37884957798081287
1998,Rua Judith Binatti ,750000.0,2,730480.0,3,110, Liberdade, Belo Horizonte ,-19.8621312,-43.9548977,0.7819393095158126
1999,Rua dos Timbiras ,485.0,1,572317.0,3,83, Lourdes, Belo Horizonte ,-19.9302789,-43.9251047,0.4463466755162473
2000,"Rua Florália, 293 ",,3,2249884.0,3,157, Anchieta, Belo Horizonte ,-19.9467286,-43.9295572,0.10997982770636439
2001,Rua Santos Barreto ,1405.0,1,1018513.0,3,151, Santo Agostinho, Belo Horizonte ,-19.9329372,-43.9503007,0.31681276563352734
2002,"Rua Professor José Renault, 277 ",1450.0,1,1022476.0,3,130, São Bento, Belo Horizonte ,-19.954668,-43.9522231,0.4884969072665569
2003,Rua dos Guajajaras ,320.0,--,246613.0,1,25, Centro, Belo Horizonte ,-19.9261909,-43.93638,0.20967134060669423
2004,Rua Paula Barros ,,2,388504.0,2,123, Nazaré, Belo Horizonte ,-19.847754,-43.8977808,0.10010968026928857
2005,Rua Espírito Santo ,1852.0,3,3738540.0,4,230, Lourdes, Belo Horizonte ,-18.8647762,-41.1217768,0.7564137383817782
2006,Rua Marquês de Maricá ,750.0,2,1349863.0,3,140, Santo Antônio, Belo Horizonte ,-19.9382062,-43.9465584,0.537292049376998
2007,Rua Malaquito ,200.0,1,497773.0,3,150, Santa Efigênia, Belo Horizonte ,-19.9248262,-43.9054431,0.06162484928218992
2008,Rua Dona Cecília ,1500.0,28,1938442.0,4,287, Serra, Belo Horizonte ,-19.9377676,-43.922114,0.4700682159496533
2009,Rua Muzambinho ,1400.0,--,1372872.0,3,150, Cruzeiro, Belo Horizonte ,-19.94661,-43.923608,0.4406030665940056
2010,Rua Bueno Brandão ,,3,1229537.0,4,413, Floresta, Belo Horizonte ,-19.9155973,-43.9265144,0.17761252444512488
2011,"Rua Espírito Santo, 1700 ",,--,13853435.0,--,900, Lourdes, Belo Horizonte ,-18.8647762,-41.1217768,0.5445287930419654
2012,"Rua Joaquim Linhares, 0 ",1250.0,4,2326266.0,4,140, Anchieta, Belo Horizonte ,-19.9500206,-43.9260666,0.07745717345490577
2013,Rua do Ouro ,220.0,2,664500.0,2,58, Serra, Belo Horizonte ,-19.947074,-43.9186245,0.26270922264974816
2014,Rua Professor Moraes ,,1,495874.0,1,29, Savassi, Belo Horizonte ,-19.8624858,-43.9614177,0.531946934067373
2015,Rua Geraldo Magalhães Mascarenhas ,,4,2181560.0,4,338, Belvedere, Belo Horizonte ,-19.966408,-43.939017,0.481894323968596
2016,Rua Ludgero Dolabela ,1400.0,3,1406962.0,4,145, Gutierrez, Belo Horizonte ,-19.9338731,-43.9606057,0.43871658774750033
2017,"Rua Pedra Bonita, 404 ",,3,1864345.0,4,220, Prado, Belo Horizonte ,-19.9323528,-43.9645172,0.2990617390794561
2018,Rua Bernardo Guimarães ,840.0,2,759200.0,3,100, Savassi, Belo Horizonte ,-19.927333,-43.9477878,0.6800039666805492
2019,Rua Professor Hermínio Guerra ,,3,1376120.0,5,400, Itapoã, Belo Horizonte ,-19.8392787,-43.9644609,0.008961357391344849
2020,Rua Ourissanga ,916.0,1,789582.0,3,92, Floresta, Belo Horizonte ,-19.9198542,-43.9266658,0.7848109951919291
2021,Rua Santo Agostinho ,,2,1909920.0,5,326, Sagrada Família, Belo Horizonte ,-19.8972488,-43.9189199,0.23482539975158534
2022,"Rua dos Guajajaras, 556 ",700.0,2,762511.0,2,70, Centro, Belo Horizonte ,-19.9261909,-43.93638,0.21339535508087581
2023,"Rua Henrique Furtado Portugal, 63 ",225.0,1,284875.0,3,63, Buritis, Belo Horizonte ,-19.9722454,-43.9667316,0.39498399089107206
2024,Rua Professor Arduino Bolivar ,396.0,2,774981.0,2,55, Santo Antônio, Belo Horizonte ,-19.9438548,-43.9459696,0.9227769339182051
2025,"Rua Campos Sales, 1034 ",,--,1192090.0,--,271, Gameleira, Belo Horizonte ,-19.9284405,-43.9808034,0.41848248572167956
2026,Avenida Augusto de Lima ,365.0,--,267145.0,2,80, Centro, Belo Horizonte ,-19.9230616,-43.9441556,0.6149804515182047
2027,Rua Curitiba ,1700.0,2,1545108.0,4,170, Lourdes, Belo Horizonte ,-19.9122312,-43.9396634,0.44524511108638354
2028,Rua Carangola ,900.0,2,4208.0,4,144, Santo Antônio, Belo Horizonte ,-19.9444674,-43.9428747,0.6889050286775484
2029,"Rua Ouro Preto, 1143 ",1453.0,2,1343025.0,3,106, Santo Agostinho, Belo Horizonte ,-19.9190479,-43.949625,0.19187305598455828
2030,Rua dos Pardais ,,2,539744.0,3,90, Vila Clóris, Belo Horizonte ,-19.8247394,-43.9509916,0.29172350308268635
2031,Rua Sergipe ,,--,3956941.0,5,420, Savassi, Belo Horizonte ,-19.9276923,-43.9354354,0.30554464419883376
2032,Rua Jornalista Moacyr Andrade ,,5,3354463.0,4,454, São Bento, Belo Horizonte ,-19.9542221,-43.9553227,0.6071389223898086
2033,Rua Barão de Jacuí ,250.0,2,393771.0,2,77, Planalto, Belo Horizonte ,-19.8339615,-43.9448554,0.9324538367910581
2034,Rua Geraldo Faria de Souza ,,1,1038969.0,3,108, Sagrada Família, Belo Horizonte ,-19.8997683,-43.9248558,0.5440949337620445
2035,"Rua Engenheiro Alberto Pontes, 460 ",1400.0,4,1343733.0,4,228, Buritis, Belo Horizonte ,-19.9689271,-43.9668895,0.19777148381297882
2036,Avenida Brasil ,,4,3576410.0,--,213, Savassi, Belo Horizonte ,-19.9290274,-43.9305101,0.03207031282881623
2037,"Rua Engenheiro Alberto Pontes, 92 ",1400.0,4,1388558.0,4,180, Buritis, Belo Horizonte ,-19.9689271,-43.9668895,0.57131916193659
2038,Avenida Luíz Paulo Franco ,1.0,2,794515.0,1,86, Belvedere, Belo Horizonte ,-19.9747374,-43.9422752,0.5987539728552587
2039,Rua Rio de Janeiro ,,--,3135197.0,--,351, Centro, Belo Horizonte ,-19.9150685,-43.9375314,0.8934379172899681
2040,Rua São Paulo ,1600.0,2,2365724.0,4,220, Lourdes, Belo Horizonte ,-19.914782,-43.9388011,0.8880585279511944
2041,Rua Pinhal ,40.0,1,250808.0,2,72, Piratininga Venda Nova, Belo Horizonte ,-19.8059956,-43.9857692,0.4003577880965392
2042,Rua Aiuruoca ,420.0,1,330093.0,3,65, Fernão Dias, Belo Horizonte ,-19.8705301,-43.9225586,0.18958833076104598
2043,Rua Martim de Carvalho ,,2,1270881.0,--,104, Santo Agostinho, Belo Horizonte ,-19.9311733,-43.9479411,0.11395381363983348
2044,Rua Rio de Janeiro ,701.0,1,882938.0,2,85, Lourdes, Belo Horizonte ,-19.9150685,-43.9375314,0.7725129862412317
2045,Rua Barão de Cocais ,380.0,2,853208.0,4,160, Sagrada Família, Belo Horizonte ,-19.9093193,-43.9220712,0.3761050296514781
2046,"Rua dos Timbiras, 2072 ",,3,3174.0,--,40, Lourdes, Belo Horizonte ,-19.9302789,-43.9251047,0.7570845456315073
2047,Rua Gonçalves Dias ,1.0,--,188313.0,1,19, Savassi, Belo Horizonte ,-19.9311846,-43.9376407,0.07725408128784417
2048,Rua Coronel Joaquim dos Santos ,,--,354385.0,--,525, Céu Azul, Belo Horizonte ,-19.8165592,-43.997886,0.07451832197827002
2049,Rua Belmiro Braga ,400.0,2,719549.0,3,83, Caiçaras, Belo Horizonte ,-19.9063051,-43.9663708,0.6056218532424018
2050,Rua Osório de Morais ,,2,518738.0,3,120, Ouro Preto, Belo Horizonte ,-19.8815498,-43.9829753,0.5275085978929721
2051,"Rua Capitão Leonídio Soares, 0 ",,1,353653.0,3,56, Planalto, Belo Horizonte ,-19.8337566,-43.9431489,0.867554021952444
2052,"Rua Tomaz Gonzaga, 286 ",3000.0,3,2191003.0,4,258, Lourdes, Belo Horizonte ,-19.9329322,-43.9411068,0.02668693481721518
2053,Rua Ophil Ribeiro ,,--,2414301.0,--,1830, Palmeiras, Belo Horizonte ,-19.9673585,-43.9827245,0.49667171010621747
2054,Rua Conceição Vidigal Paulucci ,85.0,1,351727.0,3,66, Palmares, Belo Horizonte ,-19.8722223,-43.938721,0.3460342830405443
2055,Rua Itapemirim ,350.0,1,482588.0,3,121, Serra, Belo Horizonte ,-19.942389,-43.919246,0.4902008660564138
2056,Rua Abre Campo ,,2,786281.0,3,70, Santo Antônio, Belo Horizonte ,-19.9469951,-43.9437344,0.5638060334436432
2057,"Rua Machado Nunes, 176 ",200.0,1,265417.0,2,54, Salgado Filho, Belo Horizonte ,-19.90054,-43.9700939,0.5902501829218041
2058,Rua Nascimento ,250.0,1,217167.0,2,43, Araguaia, Belo Horizonte ,-19.992469,-44.0041794,0.4298608128784154
2059,Rua Clementino Viana Dotti ,390.0,2,1319929.0,3,170, Buritis, Belo Horizonte ,-19.9729996,-43.968041,0.9993544237096817
2060,"Rua Engenheiro Alberto Pontes, 15 ",800.0,2,707638.0,3,95, Buritis, Belo Horizonte ,-19.9689271,-43.9668895,0.41351831120486116
2061,"Rua Alvarenga Peixoto, 1337 ",1750.0,3,1989568.0,4,147, Santo Agostinho, Belo Horizonte ,-19.929576,-43.9494157,0.3689620658992061
2062,Rua dos Pampas ,,3,1075025.0,3,91, Prado, Belo Horizonte ,-19.9194022,-43.9645434,0.6850494289875146
2063,Rua Alagoas ,550.0,1,576682.0,1,48, Savassi, Belo Horizonte ,-19.9314695,-43.9350021,0.6501368044695564
2064,"Rua Augustus William Parish, 10 ",10.0,2,390830.0,3,73, Santa Amélia, Belo Horizonte ,-19.8352568,-43.9721231,0.16656344135548384
2065,"Rua Gonçalves Dias, 221 ",,1,374736.0,--,51, Funcionários, Belo Horizonte ,-19.9311846,-43.9376407,0.04764397335816273
2066,"Rua Passa Tempo, 335 ",1500.0,4,2192200.0,4,145, Carmo, Belo Horizonte ,-19.9458256,-43.9307955,0.5989407631407028
2067,Rua General Andrade Neves ,,2,819678.0,3,130, Gutierrez, Belo Horizonte ,-19.9313904,-43.9613745,0.879397531091777
2068,Rua dos Expedicionários ,,2,525747.0,3,190, Santa Amélia, Belo Horizonte ,-20.2252407,-44.3977797,0.6832753719983451
2069,Rua Marechal Bitencourt ,1500.0,5,1988184.0,4,284, Gutierrez, Belo Horizonte ,-19.9369071,-43.9635525,0.7644008862569451
2070,Rua dos Timbiras ,,2,757849.0,4,240, Barro Preto, Belo Horizonte ,-19.9302789,-43.9251047,0.3111728099912332
2071,"Rua Francisco Castro Monteiro, 46 ",250.0,2,304159.0,--,36, Buritis, Belo Horizonte ,-19.9758921,-43.9784198,0.6984089498257455
2072,Avenida Presidente ,200.0,1,263146.0,2,66, Copacabana, Belo Horizonte ,-19.8356764,-43.9918941,0.010292379276215402
2073,"Rua Monsenhor Negromonte, 00 ",,2,971160.0,3,150, Planalto, Belo Horizonte ,-19.8283123,-43.9569634,0.9748402069673556
2074,"Rua Espírito Santo, 2258 ",1700.0,3,3728052.0,4,280, Lourdes, Belo Horizonte ,-18.8647762,-41.1217768,0.6866848227870518
2075,Rua Senador Amaral ,,5,2010339.0,4,500, Mangabeiras, Belo Horizonte ,-19.9542506,-43.9219655,0.9663034097923733
2076,"Rua Cristina, 1300 ",,2,863115.0,3,77, Santo Antônio, Belo Horizonte ,-19.9472539,-43.9352691,0.839717757672771
2077,"Avenida Raja Gabaglia, 4000 ",,1,199775.0,--,25, Estoril, Belo Horizonte ,-19.9364152,-43.9533964,0.09858588664267143
2078,Rua Engenheiro Amaro Lanari ,800.0,2,1039741.0,4,140, Anchieta, Belo Horizonte ,-19.9510325,-43.9294902,0.9510478313527952
2079,Rua Itaúna ,,1,920142.0,5,184, Colégio Batista, Belo Horizonte ,-19.9067446,-43.9329186,0.7966928948333268
2080,"Rua Santa Cruz, 615 ",300.0,2,717896.0,5,190, Alto Barroca, Belo Horizonte ,-19.9167611,-43.876217,0.76877895883379
2081,"Rua Felipe dos Santos, 600 ",385.0,1,1466400.0,2,150, Lourdes, Belo Horizonte ,-19.9342841,-43.9462997,0.36743817656651634
2082,Rua Saide Haddad Antônio ,,4,852381.0,3,360, Santa Amélia, Belo Horizonte ,-19.8392527,-43.9843107,0.3650785742424736
2083,Rua Felipe dos Santos ,1612.0,3,3031318.0,4,168, Lourdes, Belo Horizonte ,-19.9342841,-43.9462997,0.8875226761019238
2084,Rua Alvarenga Peixoto ,1901.0,4,3096164.0,4,360, Lourdes, Belo Horizonte ,-19.929576,-43.9494157,0.6836359691477084
2085,Rua Tubarão ,,2,576203.0,6,316, Barreiro, Belo Horizonte ,-20.0032752,-44.0041288,0.6404573896178788
2086,Rua Luiza Carvalho Torres ,400.0,1,308822.0,3,80, Santo Antônio, Belo Horizonte ,-19.9508801,-43.944018,0.4378440050084784
2087,Rua Belmiro Braga ,,6,1550784.0,4,300, Caiçaras, Belo Horizonte ,-19.9063051,-43.9663708,0.48728685771337377
2088,"Avenida Miguel Perrela, 0 ",400.0,2,814108.0,3,152, Castelo, Belo Horizonte ,-19.8819312,-43.999487,0.9721737909224052
2089,"Rua Armando Greco, 333 ",172.0,1,197877.0,2,49, Frei Leopoldo, Belo Horizonte ,-19.8085515,-43.9357313,0.307247303076459
2090,Rua Genebra ,300.0,2,427040.0,3,72, Calafate, Belo Horizonte ,-19.9290599,-43.9806507,0.09195056077617081
2091,Rua Mário de Lima ,300.0,2,675759.0,3,92, Santa Cruz, Belo Horizonte ,-19.876009,-43.9365397,0.6510237033493196
2092,Rua Tavares Bastos ,380.0,--,387933.0,3,76, Coração de Jesus, Belo Horizonte ,-19.943753,-43.9505378,0.40983901928831157
2093,"Rua Gonçalves Dias, 2565 ",600.0,2,1755835.0,3,150, Lourdes, Belo Horizonte ,-19.9311846,-43.9376407,0.7055695140973123
2094,Rua Curvelo ,165.0,--,301974.0,2,78, Floresta, Belo Horizonte ,-19.9134241,-43.929031,0.6143891783786
2095,Rua Newton da Costa Silveira ,1.0,1,302478.0,3,61, Rio Branco, Belo Horizonte ,-19.8185108,-43.980405,0.2445507266138891
2096,"Rua Nascimento, 417 ",170.0,1,213603.0,2,60, Flávio Marques Lisboa, Belo Horizonte ,-19.992469,-44.0041794,0.24226583718000172
2097,Rua Peçanha ,330.0,1,195261.0,2,46, Carlos Prates, Belo Horizonte ,-19.9130265,-43.9453729,0.15774460048101846
2098,"Rua Alves do Vale, 0 ",800.0,2,881244.0,2,67, Luxemburgo, Belo Horizonte ,-19.9470605,-43.952024,0.04315573633703962
2099,Rua Luther King ,348.0,1,550103.0,3,96, Cidade Nova, Belo Horizonte ,-19.8936766,-43.9242994,0.5084233591732663
2100,Rua Caldas ,400.0,1,513900.0,3,95, Carmo, Belo Horizonte ,-19.9419787,-43.9324626,0.5483116708709113
2101,"Avenida Getúlio Vargas, 0 ",600.0,--,388905.0,1,40, Funcionários, Belo Horizonte ,-19.9357431,-43.9313935,0.11157024874440913
2102,"Rua Batista Carneiro, 0 ",,2,593315.0,3,95, Salgado Filho, Belo Horizonte ,-19.9389449,-43.983291,0.9861640866806725
2103,Rua Francisco da Veiga ,250.0,--,525645.0,3,80, Monsenhor Messias, Belo Horizonte ,-19.9094963,-43.9773677,0.42706700218874505
2104,"Rua Orion Rigel Vigne, 195 ",159.0,1,660.0,2,55, Floramar, Belo Horizonte ,-19.8298218,-43.9327528,0.9938791497241507
2105,Rua João Gualberto Filho ,500.0,1,603122.0,3,119, Sagrada Família, Belo Horizonte ,-19.8938185,-43.9237959,0.598498060176486
2106,Rua Dias Adorno ,1400.0,3,1794812.0,4,239, Santo Agostinho, Belo Horizonte ,-19.9308006,-43.9507116,0.5794310737196156
2107,Rua Aguapei ,1.0,4,2309938.0,4,356, Serra, Belo Horizonte ,-19.9336802,-43.9221987,0.025956017961885847
2108,"Avenida Afonso Pena, 3678 ",961.0,1,2610.0,4,210, Cruzeiro, Belo Horizonte ,-19.9469331,-43.9212512,0.6005320503196792
2109,Rua Gonçalves Dias ,1853.0,2,1915231.0,4,160, Lourdes, Belo Horizonte ,-19.9311846,-43.9376407,0.6074628368257735
2110,Rua Curitiba ,1600.0,2,1369335.0,2,108, Lourdes, Belo Horizonte ,-19.9122312,-43.9396634,0.45887284531980055
2111,"Rua Alvarenga Peixoto, 1026 ",,4,3052139.0,4,440, Santo Agostinho, Belo Horizonte ,-19.929576,-43.9494157,0.30421902331302797
2112,"Avenida Warley Aparecido Martins, 566 ",100.0,1,185944.0,2,70, Solar do Barreiro, Belo Horizonte ,-20.0071935,-44.0205248,0.694561196340279
2113,Avenida Carandaí ,,2,1650401.0,5,355, Santa Efigênia, Belo Horizonte ,-19.9282667,-43.9283209,0.7885781671263516
2114,Rua Dinah Rocha Mello ,,5,1072191.0,4,244, Heliópolis, Belo Horizonte ,-19.8456205,-43.9384639,0.16865400155375965
2115,Rua Lauro Ferreira ,1800.0,3,942421.0,3,143, Buritis, Belo Horizonte ,-19.9692964,-43.9700264,0.8543563627485432
2116,Rua Cura D'Ars ,,3,1361101.0,4,286, Barroca, Belo Horizonte ,-19.9236539,-43.9633717,0.8356610903365246
2117,Rua Bernardo Guimarães ,1100.0,2,1748883.0,4,160, Funcionários, Belo Horizonte ,-19.927333,-43.9477878,0.7374698985610435
2118,Rua Amianto ,,4,1763903.0,3,364, Santa Tereza, Belo Horizonte ,-19.9096884,-43.915537,0.7593512580131082
2119,"Rua Alpes, 714 ",430.0,2,653963.0,3,125, Nova Suíssa, Belo Horizonte ,-19.9316997,-43.9827381,0.4730371314172258
2120,Rua Randolfo Trindade ,1200.0,3,1449579.0,3,148, Ouro Preto, Belo Horizonte ,-19.8856041,-43.9820856,0.23704579767277223
2121,"Rua Rio de Janeiro, 2121 ",1800.0,2,1742440.0,2,95, Lourdes, Belo Horizonte ,-19.9150685,-43.9375314,0.5393372729938054
2122,"Rua Maria Heilbuth Surette, 430 ",900.0,2,849953.0,4,130, Buritis, Belo Horizonte ,-19.9671931,-43.9714445,0.038346705501449585
2123,Rua Gastão da Cunha ,1000.0,4,1439292.0,4,280, Gutierrez, Belo Horizonte ,-19.9410779,-43.9618664,0.15730057322701685
2124,Rua Ouro Preto ,880.0,3,2536800.0,4,140, Santo Agostinho, Belo Horizonte ,-19.9190479,-43.949625,0.7990692777806432
2125,"Rua dos Inconfidentes, 900 ",,1,759269.0,1,41, Savassi, Belo Horizonte ,-19.937775,-43.9268338,0.6810660415147028
2126,Rua Antônio Ferreira de Barros ,,2,451657.0,2,55, Céu Azul, Belo Horizonte ,-19.8286929,-43.9959596,0.3197305055464815
2127,Avenida Flávio dos Santos ,,2,771290.0,2,128, Floresta, Belo Horizonte ,-19.9143766,-43.9255042,0.5117910503671288
